dataset,run_id,candidate,total,inside,train_total,train_accepted,train_retention,validation_total,validation_accepted,validation_retention,test_total,test_accepted,test_retention,distance_p50,distance_p99
s2,11,baseline_3sigma,88069,78260,70363,60521,0.8601253499708653,8901,7707,0.8658577687900236,8805,7565,0.8591709256104486,0.568677544593811,5.184088706970215
s2,12,baseline_3sigma,87478,77507,69778,59850,0.8577201983433174,8839,7569,0.8563185880755741,8861,7626,0.8606252116013994,0.5545738935470581,5.378233909606934
s2,13,baseline_3sigma,88046,78041,70440,60421,0.8577654741624077,8842,7609,0.8605519113322778,8764,7529,0.8590826106800548,0.5742776393890381,5.259313106536865
s2,14,baseline_3sigma,87967,78131,70300,60426,0.8595448079658606,8868,7595,0.8564501578709969,8799,7594,0.8630526196158654,0.5659239292144775,5.3277587890625
s2,15,baseline_3sigma,88337,78322,70567,60582,0.8585032663993084,8898,7655,0.860305686671162,8872,7610,0.8577547339945897,0.5511050224304199,5.413019180297852
s2,16,baseline_3sigma,87700,77778,70273,60302,0.8581105118608854,8699,7445,0.8558454994826992,8728,7490,0.8581576535288726,0.5617620944976807,5.317956447601318
s2,17,baseline_3sigma,88310,78283,70802,60769,0.8582949634191125,8792,7542,0.857825295723385,8716,7478,0.8579623680587426,0.5767978429794312,5.265152454376221
s2,18,baseline_3sigma,87654,77649,70010,60154,0.8592201114126553,8656,7406,0.8555914972273567,8988,7706,0.8573653760569648,0.5631948113441467,5.4210357666015625
s2,19,baseline_3sigma,88455,78434,70648,60645,0.8584107122636168,8965,7764,0.8660345789180145,8842,7517,0.8501470255598281,0.553745448589325,5.282166957855225
s2,20,baseline_3sigma,87884,78101,70389,60481,0.859239369787893,8701,7462,0.8576025744167337,8794,7612,0.8655901751193996,0.5695529580116272,5.422151565551758
s2,21,baseline_3sigma,88091,78209,70500,60540,0.8587234042553191,8676,7536,0.8686030428769018,8915,7655,0.8586651710600112,0.5626616477966309,5.3222246170043945
s2,22,baseline_3sigma,87785,77920,70272,60359,0.8589338570127505,8639,7383,0.8546128024076861,8874,7610,0.857561415370746,0.5743404626846313,5.393636226654053
s2,23,baseline_3sigma,87919,77907,70510,60435,0.8571124663168345,8667,7469,0.8617745471328025,8742,7499,0.8578128574696866,0.546750009059906,5.249514102935791
s2,24,baseline_3sigma,88089,78124,70387,60502,0.8595621350533479,8934,7649,0.8561674501902843,8768,7493,0.8545848540145985,0.5615195631980896,5.337802410125732
s2,25,baseline_3sigma,88418,78459,70742,60763,0.8589381131435356,8840,7627,0.8627828054298643,8836,7530,0.8521955636034405,0.5665438175201416,5.297698497772217
s2,26,baseline_3sigma,87922,77992,70282,60430,0.8598218605048235,8857,7585,0.8563847803996839,8783,7586,0.8637139929409086,0.5419392585754395,5.296273231506348
s2,27,baseline_3sigma,87677,77749,70101,60199,0.8587466655254561,8777,7547,0.8598610003418025,8799,7554,0.8585066484827821,0.5667438507080078,5.33239221572876
s2,28,baseline_3sigma,87989,78026,70212,60261,0.8582720902409845,8872,7641,0.861248872858431,8905,7644,0.8583941605839416,0.5566585659980774,5.3019537925720215
s2,29,baseline_3sigma,87992,77932,70542,60457,0.8570355249354994,8606,7405,0.8604462003253543,8844,7621,0.8617141564902759,0.5624960660934448,5.254332542419434
s2,30,baseline_3sigma,88401,78380,70513,60507,0.8580970884801384,8994,7679,0.8537914164998888,8894,7629,0.8577692826624691,0.5673421621322632,5.318490505218506
s2,31,baseline_3sigma,87687,77859,70139,60297,0.8596786381328505,8831,7568,0.8569810893443551,8717,7529,0.8637145807043708,0.5586509108543396,5.372296333312988
s2,32,baseline_3sigma,87854,77882,70293,60294,0.8577525500405446,8761,7539,0.8605182056842826,8800,7566,0.8597727272727272,0.5469483137130737,5.285029888153076
s2,33,baseline_3sigma,88492,78458,70682,60689,0.8586202993690049,8938,7666,0.8576862832848512,8872,7620,0.8588818755635708,0.563399076461792,5.265895366668701
s2,34,baseline_3sigma,87821,77895,70215,60266,0.8583066296375418,8798,7524,0.8551943623550807,8808,7599,0.8627384196185286,0.5525590181350708,5.335179328918457
s2,35,baseline_3sigma,87768,77860,70253,60434,0.860233726673594,8727,7440,0.8525266414575455,8788,7504,0.8538916704597178,0.5609249472618103,5.3939032554626465
s2,36,baseline_3sigma,87965,77921,70306,60267,0.8572099109606577,8809,7569,0.8592348734249063,8850,7598,0.8585310734463277,0.5638507604598999,5.3250226974487305
s2,37,baseline_3sigma,87844,77670,70309,60204,0.8562772902473368,8733,7483,0.8568647658307569,8802,7507,0.8528743467393775,0.5644375085830688,5.352801322937012
s2,38,baseline_3sigma,88143,78219,70534,60650,0.8598689993478322,8893,7545,0.8484201057011133,8716,7534,0.8643873336392841,0.5607025027275085,5.33438777923584
s2,39,baseline_3sigma,88020,77923,70366,60302,0.8569763806383764,8847,7577,0.8564485136204363,8807,7559,0.8582945384353355,0.5772746801376343,5.224333763122559
s2,40,baseline_3sigma,87970,78147,70595,60730,0.860259225157589,8681,7426,0.8554314019122221,8694,7477,0.8600184034966644,0.555381178855896,5.334216594696045
s2,41,baseline_3sigma,87643,77702,70175,60243,0.8584681154257214,8729,7474,0.8562263718639019,8739,7486,0.8566197505435404,0.566462516784668,5.367190361022949
s2,42,baseline_3sigma,87717,77954,70171,60399,0.8607401918171325,8778,7512,0.8557758031442242,8768,7522,0.8578923357664233,0.5507699251174927,5.390453338623047
s2,43,baseline_3sigma,88060,78218,70226,60372,0.8596815994076268,8831,7614,0.8621900124561205,9003,7735,0.8591580584249695,0.5495621562004089,5.344980716705322
s2,44,baseline_3sigma,87256,77393,69490,59680,0.858828608432868,8928,7649,0.8567428315412187,8838,7633,0.8636569359583616,0.5597749352455139,5.447213649749756
s2,45,baseline_3sigma,88534,78451,70765,60720,0.8580512965449021,8957,7712,0.8610025678240483,8812,7527,0.8541761234679982,0.5783828496932983,5.416753768920898
s2,46,baseline_3sigma,87359,77437,69782,59965,0.859319022097389,8786,7506,0.8543136808559071,8791,7479,0.8507564554658174,0.5575474500656128,5.227908134460449
s2,47,baseline_3sigma,88111,78244,70565,60718,0.8604548997378304,8708,7479,0.858865411116215,8838,7569,0.8564154786150713,0.5489194393157959,5.250305652618408
s2,48,baseline_3sigma,88430,78562,70820,61000,0.8613386049138662,8777,7562,0.8615700125327561,8833,7575,0.8575795313030681,0.5539594292640686,5.311700344085693
s2,49,baseline_3sigma,88320,78361,70542,60590,0.8589209265402171,8905,7661,0.8603032004491858,8873,7632,0.8601374957736955,0.5512375235557556,5.177234649658203
s2,50,baseline_3sigma,88223,78127,70716,60632,0.8574014367328469,8851,7606,0.8593379279177494,8656,7463,0.8621765249537893,0.5546349287033081,5.3886284828186035
s2,51,baseline_3sigma,87788,77906,70339,60535,0.8606178649113578,8749,7487,0.8557549434221053,8700,7448,0.8560919540229885,0.5535280108451843,5.325870513916016
s2,52,baseline_3sigma,87814,77867,70273,60335,0.8585801090034579,8668,7422,0.8562528841716659,8873,7645,0.8616026146737293,0.5743197798728943,5.225929260253906
s2,53,baseline_3sigma,87796,77934,70288,60360,0.8587525608923287,8707,7485,0.8596531526358102,8801,7603,0.8638791046471992,0.5548517107963562,5.315945625305176
s2,54,baseline_3sigma,87658,77969,70254,60433,0.8602072479858798,8869,7676,0.8654865261021536,8535,7335,0.859402460456942,0.5661083459854126,5.260254383087158
s2,55,baseline_3sigma,87555,77747,70131,60167,0.8579230297585946,8721,7521,0.8624011007911937,8703,7536,0.8659083074801792,0.5582848191261292,5.319015026092529
s2,56,baseline_3sigma,87518,77654,69929,60033,0.8584850348210328,8910,7706,0.8648709315375982,8679,7488,0.8627722087798133,0.562414824962616,5.2983245849609375
s2,57,baseline_3sigma,87703,77667,70232,60255,0.8579422485476705,8632,7369,0.8536839666357738,8839,7595,0.8592600972960742,0.557006299495697,5.318367004394531
s2,58,baseline_3sigma,87715,77712,70280,60273,0.8576124075128059,8664,7454,0.8603416435826408,8771,7496,0.8546345912666743,0.5591727495193481,5.270747184753418
s2,59,baseline_3sigma,87542,77725,70157,60370,0.8604985960061006,8738,7518,0.8603799496452278,8647,7402,0.8560194287035966,0.5575361251831055,5.441306114196777
s2,60,baseline_3sigma,87781,77963,70149,60373,0.8606394959300917,8854,7637,0.8625480009035464,8778,7524,0.8571428571428571,0.5544459819793701,5.265933990478516
s2,61,baseline_3sigma,87925,77934,70251,60269,0.8579094959502356,8811,7547,0.8565429576665532,8863,7584,0.8556922035428185,0.5720314979553223,5.187145709991455
s2,62,baseline_3sigma,87944,78024,70369,60503,0.8597962170842274,8793,7563,0.8601160013647219,8782,7532,0.8576634024140287,0.5603798031806946,5.189898490905762
s2,63,baseline_3sigma,88115,78343,70249,60473,0.8608378766957536,8854,7668,0.8660492432798735,9012,7753,0.8602973812694186,0.5407868027687073,5.4047417640686035
s2,64,baseline_3sigma,88107,78318,70472,60541,0.8590787830627767,8760,7555,0.8624429223744292,8875,7662,0.8633239436619718,0.571287989616394,5.293334007263184
s2,65,baseline_3sigma,88227,78165,70560,60598,0.8588151927437642,8832,7544,0.8541666666666666,8835,7553,0.8548953027730617,0.5577569007873535,5.286170959472656
s2,66,baseline_3sigma,87865,78002,70401,60541,0.8599451712333631,8769,7559,0.862013912646824,8695,7425,0.8539390454284072,0.5563796758651733,5.3305983543396
s2,67,baseline_3sigma,88108,78256,70423,60665,0.8614373145137242,8860,7630,0.8611738148984198,8825,7527,0.8529178470254958,0.5561115145683289,5.329236030578613
s2,68,baseline_3sigma,87169,77454,69583,59784,0.8591753732952014,8875,7607,0.8571267605633803,8711,7556,0.8674090230742739,0.5560362339019775,5.328400135040283
s2,69,baseline_3sigma,87607,77760,69962,60097,0.8589948829364512,8819,7598,0.8615489284499377,8826,7588,0.8597326082030364,0.5621578693389893,5.249513626098633
s2,70,baseline_3sigma,87641,77745,70059,60145,0.8584907006951283,8732,7559,0.8656665139715988,8850,7603,0.8590960451977401,0.5652257800102234,5.379288673400879
s2,71,baseline_3sigma,88038,78074,70271,60329,0.8585191615317841,8837,7587,0.8585492814303497,8930,7682,0.8602463605823069,0.5521116256713867,5.319781303405762
s2,72,baseline_3sigma,88426,78643,70687,60732,0.8591678809399182,8882,7621,0.8580274712902499,8857,7683,0.8674494749915321,0.5675864219665527,5.381333351135254
s2,73,baseline_3sigma,88009,78141,70405,60523,0.85964065052198,8706,7436,0.85412359292442,8898,7663,0.8612047651157564,0.5601840019226074,5.395819664001465
s2,74,baseline_3sigma,88000,78096,70223,60326,0.8590632698688464,8973,7708,0.8590215089713585,8804,7543,0.8567696501590186,0.567837119102478,5.359124183654785
s2,75,baseline_3sigma,88636,78415,70821,60808,0.8586153824430607,8919,7609,0.8531225473707815,8896,7611,0.8555530575539568,0.5579735040664673,5.369619369506836
s2,76,baseline_3sigma,87661,77704,69971,60044,0.8581269383030112,8876,7608,0.8571428571428571,8814,7549,0.8564783299296573,0.5670781135559082,5.290546894073486
s2,77,baseline_3sigma,87795,77829,69975,60058,0.8582779564130046,8924,7635,0.8555580457194083,8896,7695,0.8649955035971223,0.5733888149261475,5.370265483856201
s2,78,baseline_3sigma,88425,78486,70625,60627,0.8584353982300885,8973,7726,0.861027527025521,8827,7625,0.8638268947547298,0.5500643253326416,5.223735332489014
s2,79,baseline_3sigma,87392,77508,69855,59997,0.858879106721065,8817,7618,0.8640127027333561,8720,7452,0.8545871559633027,0.554087221622467,5.35348653793335
s2,80,baseline_3sigma,87457,77798,70078,60319,0.8607408887239932,8637,7428,0.8600208405696422,8742,7590,0.8682223747426219,0.5663431882858276,5.335399627685547
s2,81,baseline_3sigma,87746,77865,70181,60367,0.860161582194611,8954,7670,0.8566004020549475,8611,7346,0.8530948786435955,0.5579709410667419,5.383856296539307
s2,82,baseline_3sigma,88205,78230,70681,60703,0.8588305202246714,8828,7607,0.8616900770276393,8696,7501,0.8625804967801288,0.5387729406356812,5.372749328613281
s2,83,baseline_3sigma,88220,78295,70399,60551,0.8601116493132005,9032,7704,0.8529672276350753,8789,7492,0.8524291728296735,0.5667551159858704,5.393985271453857
s2,84,baseline_3sigma,87895,78063,70269,60452,0.8602940130071582,8840,7644,0.8647058823529412,8786,7510,0.8547689506032324,0.5634405016899109,5.270359992980957
s2,85,baseline_3sigma,87810,77900,70326,60444,0.8594829792679806,8756,7485,0.8548423937871175,8728,7476,0.8565536205316223,0.559872567653656,5.322980880737305
s2,86,baseline_3sigma,87944,78087,70027,60162,0.8591257657760578,8980,7764,0.8645879732739421,8937,7697,0.8612509790757525,0.5542098879814148,5.422757625579834
s2,87,baseline_3sigma,87199,77298,69680,59871,0.8592278989667049,8720,7464,0.8559633027522936,8799,7553,0.858392999204455,0.5668298006057739,5.259118556976318
s2,88,baseline_3sigma,87284,77422,69795,60040,0.8602335410846049,8817,7546,0.8558466598616309,8672,7401,0.8534363468634686,0.5487040281295776,5.341409683227539
s2,89,baseline_3sigma,87666,77731,70067,60194,0.859092011931437,8876,7649,0.8617620549797206,8723,7484,0.8579617104207268,0.5520103573799133,5.241791725158691
s2,90,baseline_3sigma,87868,77838,69966,60020,0.8578452391161421,8856,7602,0.8584010840108401,9046,7731,0.8546318814945832,0.5729497671127319,5.376282215118408
s2,91,baseline_3sigma,87773,77855,70160,60224,0.8583808437856328,8918,7688,0.8620766988113927,8695,7462,0.8581943645773433,0.5663102865219116,5.2552642822265625
s2,92,baseline_3sigma,88055,78103,70327,60397,0.8588024514055768,8934,7636,0.8547123349003806,8794,7616,0.8660450307027519,0.5658035278320312,5.224377632141113
s2,93,baseline_3sigma,87718,77964,70232,60420,0.8602916049663971,8959,7712,0.8608103582989173,8527,7287,0.8545795707751848,0.5634347200393677,5.421271800994873
s2,94,baseline_3sigma,87387,77672,69949,60148,0.859883629501494,8809,7537,0.855602224997162,8629,7448,0.8631359369567737,0.5610299110412598,5.450570583343506
s2,95,baseline_3sigma,87970,78082,70277,60389,0.8592996286124905,8923,7673,0.8599125854533228,8770,7561,0.8621436716077537,0.5551009774208069,5.270186424255371
s2,96,baseline_3sigma,87293,77314,69465,59559,0.8573958108399914,9065,7773,0.8574738003309432,8763,7499,0.8557571607896839,0.5613452196121216,5.417314529418945
s2,97,baseline_3sigma,87036,77174,69577,59691,0.8579128160167871,8626,7378,0.8553211221887317,8833,7615,0.8621080040756255,0.551033616065979,5.43422269821167
s2,98,baseline_3sigma,87740,77823,70173,60335,0.8598036281760791,8786,7510,0.8547689506032324,8781,7553,0.8601526022093156,0.5468398332595825,5.337526798248291
s2,99,baseline_3sigma,87889,77934,70254,60341,0.8588977140091667,8815,7571,0.8588769143505388,8820,7551,0.8561224489795919,0.5615544319152832,5.309528827667236
s2,100,baseline_3sigma,87738,77707,70380,60453,0.8589514066496163,8533,7346,0.8608930036329544,8825,7603,0.8615297450424929,0.55448317527771,5.15749979019165
s2,101,baseline_3sigma,87984,78060,70446,60521,0.8591119439002924,8712,7457,0.8559458218549127,8826,7587,0.8596193065941536,0.548864483833313,5.3932366371154785
s2,102,baseline_3sigma,88695,78649,71124,61098,0.8590349249198582,8810,7529,0.8545970488081726,8761,7517,0.8580070768177148,0.5767447352409363,5.349241256713867
s2,103,baseline_3sigma,88091,78276,70333,60598,0.8615870217394396,8907,7645,0.85831368586505,8851,7547,0.8526720144616428,0.5549498796463013,5.390605926513672
s2,104,baseline_3sigma,87570,77748,69744,59908,0.8589699472356045,8833,7605,0.8609758858824861,8993,7775,0.8645613254753697,0.5629998445510864,5.265742301940918
s2,105,baseline_3sigma,88479,78427,70709,60714,0.8586459998020054,8861,7621,0.8600609412030245,8909,7635,0.8569985408014368,0.5567448735237122,5.247499465942383
s2,106,baseline_3sigma,87659,77649,70068,60093,0.8576382942284638,8890,7608,0.855793025871766,8701,7484,0.8601310194230548,0.5596094131469727,5.221704959869385
s2,107,baseline_3sigma,87721,77742,70283,60276,0.8576184852667075,8701,7503,0.8623146764739685,8737,7469,0.8548700927091679,0.5629261136054993,5.30950403213501
s2,108,baseline_3sigma,87825,77918,70275,60375,0.8591248665955176,8776,7566,0.8621239744758432,8774,7535,0.8587873261910189,0.5635849237442017,5.305192947387695
s2,109,baseline_3sigma,88227,78287,70536,60568,0.8586820914143133,8753,7501,0.8569633268593625,8938,7675,0.8586932199597226,0.5649659633636475,5.174396514892578
s2,110,baseline_3sigma,87948,77925,70372,60433,0.8587648496561132,8715,7524,0.8633390705679862,8861,7559,0.8530639882631758,0.5597442984580994,5.328541278839111
s2,111,baseline_3sigma,88318,78111,70838,60677,0.8565600383974703,8888,7539,0.8482223222322233,8592,7355,0.8560288640595903,0.5523565411567688,5.3167219161987305
s2,112,baseline_3sigma,87737,77756,70153,60201,0.8581386398300856,8836,7549,0.8543458578542327,8748,7519,0.8595107453132145,0.5460787415504456,5.2844085693359375
s2,113,baseline_3sigma,88023,78171,70342,60435,0.8591595348440476,8877,7670,0.8640306409823139,8804,7587,0.8617673784643344,0.5416339635848999,5.291088581085205
s2,114,baseline_3sigma,87625,77710,70212,60319,0.8590981598587136,8818,7566,0.8580176910864141,8595,7424,0.8637579988365328,0.5511647462844849,5.294038772583008
s2,115,baseline_3sigma,88573,78521,70765,60710,0.8579099837490285,8926,7636,0.8554783777727986,8882,7660,0.862418374240036,0.5599712133407593,5.284972667694092
s2,116,baseline_3sigma,87953,78189,70399,60665,0.8617309904970241,8743,7512,0.8592016470319113,8811,7557,0.8576779026217228,0.5589752197265625,5.332859039306641
s2,117,baseline_3sigma,87463,77542,69980,60027,0.8577736496141755,8807,7534,0.8554558873623255,8676,7451,0.8588059013370216,0.5630674958229065,5.390988349914551
s2,118,baseline_3sigma,87872,77802,70340,60403,0.8587290304236566,8765,7483,0.8537364517969196,8767,7539,0.8599292802555036,0.5487086176872253,5.369138717651367
s2,119,baseline_3sigma,88275,78251,70520,60517,0.8581537152580828,8919,7630,0.8554770714205628,8836,7540,0.8533272974196469,0.5625019073486328,5.359637260437012
s2,120,baseline_3sigma,87067,77071,69704,59633,0.85551761735338,8709,7439,0.8541738431507636,8654,7455,0.8614513519759649,0.5732936859130859,5.417414665222168
s2,121,baseline_3sigma,88328,78505,70789,60952,0.8610377318509937,8960,7674,0.8564732142857143,8579,7334,0.854878190931344,0.5762832164764404,5.374212265014648
s2,122,baseline_3sigma,87390,77621,69839,59911,0.8578444708543936,8724,7582,0.869096744612563,8827,7624,0.8637136059816473,0.5564445853233337,5.332408905029297
s2,123,baseline_3sigma,87951,77976,70512,60465,0.8575136147038802,8669,7442,0.8584611835275118,8770,7515,0.8568985176738882,0.562535285949707,5.258354663848877
s2,124,baseline_3sigma,87700,77705,70233,60262,0.8580297011376419,8911,7661,0.8597239367074403,8556,7340,0.857877512856475,0.5592151284217834,5.299471378326416
s2,125,baseline_3sigma,88076,78243,70466,60581,0.8597195810745608,8811,7544,0.8562024741800023,8799,7576,0.8610069326059779,0.5594555139541626,5.286986351013184
s2,126,baseline_3sigma,87972,78076,70402,60510,0.8594926280503394,8785,7525,0.8565737051792829,8785,7569,0.8615822424587365,0.5559622645378113,5.385323524475098
s2,127,baseline_3sigma,88297,78402,70601,60635,0.8588405263381539,8789,7541,0.8580043235863011,8907,7676,0.8617940945323903,0.5516371130943298,5.427905082702637
s2,128,baseline_3sigma,87950,78052,70333,60419,0.8590419859809763,8958,7729,0.8628041973654834,8659,7391,0.8535627670631712,0.5639137029647827,5.298572063446045
s2,129,baseline_3sigma,88257,78157,70630,60578,0.8576808721506441,8774,7552,0.8607248689309323,8853,7549,0.8527052976392183,0.548227846622467,5.223278522491455
s2,130,baseline_3sigma,87874,77945,70363,60419,0.8586757244574563,8770,7547,0.8605473204104903,8741,7551,0.8638599702551195,0.5479328036308289,5.3511786460876465
s2,131,baseline_3sigma,87607,77494,70050,59990,0.8563882940756602,8795,7588,0.8627629334849346,8762,7497,0.8556265692764209,0.5708145499229431,5.245867729187012
s2,132,baseline_3sigma,87632,77698,70081,60166,0.8585208544398625,8907,7645,0.85831368586505,8644,7439,0.8605969458583989,0.553992748260498,5.2584733963012695
s2,133,baseline_3sigma,88117,78234,70348,60456,0.8593847728435776,8851,7582,0.856626369901706,8918,7638,0.8564700605516932,0.5625689625740051,5.358738899230957
s2,134,baseline_3sigma,87682,77908,70077,60294,0.8603964210796695,8776,7547,0.8599589790337283,8829,7604,0.8612526899988674,0.547511875629425,5.4438323974609375
s2,135,baseline_3sigma,88023,78067,70457,60524,0.8590203954184822,8721,7512,0.8613691090471276,8845,7562,0.8549462973431318,0.5582539439201355,5.401390552520752
s2,136,baseline_3sigma,87963,78097,70457,60595,0.8600281022467604,8820,7560,0.8571428571428571,8686,7465,0.8594289661524291,0.5543203353881836,5.500916957855225
s2,137,baseline_3sigma,87949,78014,70317,60488,0.8602187237794559,8829,7610,0.8619322686600974,8803,7503,0.852323071680109,0.5603088140487671,5.287586688995361
s2,138,baseline_3sigma,88441,78364,70597,60614,0.8585917248608298,8937,7672,0.8584536197829249,8907,7629,0.856517345907713,0.5565433502197266,5.231228351593018
s2,139,baseline_3sigma,87989,78008,70540,60524,0.8580096399206124,8728,7564,0.8666361136571953,8721,7434,0.8524251805985552,0.5593550205230713,5.225097179412842
s2,140,baseline_3sigma,87680,77726,70004,60121,0.8588223530083995,8867,7644,0.8620728544039697,8809,7512,0.8527642184129867,0.5634454488754272,5.294328689575195
s2,141,baseline_3sigma,87934,77829,70292,60220,0.8567120013657316,8803,7556,0.8583437464500738,8839,7569,0.8563185880755741,0.5621915459632874,5.2841715812683105
s2,142,baseline_3sigma,87898,77958,70488,60526,0.8586709794574963,8793,7555,0.8592061867394518,8617,7356,0.8536613670651039,0.5672528743743896,5.331043720245361
s2,143,baseline_3sigma,88495,78641,70797,60890,0.8600646920067234,8868,7666,0.8644564727108706,8830,7603,0.8610419026047565,0.5582541823387146,5.268579483032227
s2,144,baseline_3sigma,87695,77851,70001,60175,0.859630576706047,8869,7627,0.8599616642237006,8825,7549,0.8554107648725212,0.5630279183387756,5.248486042022705
s2,145,baseline_3sigma,87755,77838,70023,60099,0.8582751381688873,8869,7620,0.8591723982410644,8863,7604,0.8579487758095453,0.5590914487838745,5.266110897064209
s2,146,baseline_3sigma,87967,78178,70274,60415,0.8597062925121667,8806,7579,0.8606631841925959,8887,7652,0.86103296950602,0.5590739250183105,5.312819957733154
s2,147,baseline_3sigma,87488,77612,70187,60331,0.8595751349965093,8696,7474,0.859475620975161,8605,7387,0.8584543869843114,0.5559422969818115,5.328174114227295
s2,148,baseline_3sigma,88067,78236,70467,60581,0.8597073807597883,8773,7543,0.8597971047532201,8827,7624,0.8637136059816473,0.5543518662452698,5.309643268585205
s2,149,baseline_3sigma,87746,78042,70363,60503,0.8598695337037932,8674,7501,0.8647682729997694,8709,7494,0.8604891491560455,0.5670369267463684,5.267367839813232
s2,150,baseline_3sigma,87463,77646,70058,60151,0.8585885980187844,8681,7457,0.8590024190761433,8724,7566,0.8672627235213205,0.5616003274917603,5.3094024658203125
s2,151,baseline_3sigma,87970,78007,70309,60402,0.8590934304285369,8956,7645,0.8536176864671728,8705,7437,0.8543365881677197,0.5513983964920044,5.381138801574707
s2,152,baseline_3sigma,87861,77816,70272,60299,0.8580800318761385,8885,7658,0.8619020821609454,8704,7480,0.859375,0.5623602867126465,5.210784435272217
s2,153,baseline_3sigma,87717,77862,70031,60331,0.8614899116105724,8881,7532,0.8481026911383853,8805,7539,0.8562180579216354,0.5557175874710083,5.220030784606934
s2,154,baseline_3sigma,87514,77614,69887,60009,0.8586575471833102,8827,7562,0.8566897020505267,8800,7579,0.86125,0.5711786150932312,5.370920658111572
s2,155,baseline_3sigma,87587,77689,69997,60161,0.8594796919867994,8687,7440,0.8564521699090595,8903,7623,0.8562282376726946,0.5499561429023743,5.247729301452637
s2,156,baseline_3sigma,88200,78159,70421,60475,0.8587637210491189,8881,7610,0.8568854858687085,8898,7593,0.8533378287255563,0.5594974160194397,5.272673606872559
s2,157,baseline_3sigma,88104,78159,70392,60516,0.8596999659052165,8860,7639,0.8621896162528216,8852,7543,0.8521238138273837,0.5611841082572937,5.293087005615234
s2,158,baseline_3sigma,88419,78360,70512,60562,0.8588892670751078,9010,7714,0.8561598224195338,8897,7563,0.8500618185905361,0.5570201873779297,5.347374439239502
s2,159,baseline_3sigma,87443,77582,69920,60149,0.8602545766590389,8737,7521,0.8608217923772462,8786,7515,0.855338037787389,0.5508171319961548,5.301182746887207
s2,160,baseline_3sigma,87843,78031,70187,60402,0.8605867183381538,8862,7617,0.8595125253893027,8794,7560,0.8596770525358198,0.5580006241798401,5.482496738433838
s2,161,baseline_3sigma,88038,78250,70405,60678,0.8618421987074781,8783,7510,0.8550609131276329,8850,7605,0.8593220338983051,0.5599682331085205,5.2901129722595215
s2,162,baseline_3sigma,88072,78252,70402,60511,0.8595068321922673,8741,7551,0.8638599702551195,8929,7695,0.8617986336655841,0.5571019649505615,5.257179260253906
s2,163,baseline_3sigma,87883,78032,70317,60529,0.8608017975738441,8816,7628,0.8652450090744102,8750,7493,0.8563428571428572,0.5409506559371948,5.319967746734619
s2,164,baseline_3sigma,88208,78343,70718,60781,0.8594841483073616,8840,7666,0.8671945701357466,8650,7443,0.8604624277456647,0.555603563785553,5.307505130767822
s2,165,baseline_3sigma,87300,77430,69822,60040,0.8599008908366991,8683,7421,0.8546585281584705,8795,7540,0.8573052870949404,0.5570700168609619,5.3021240234375
s2,166,baseline_3sigma,87988,78066,70459,60576,0.8597340297194113,8798,7531,0.8559899977267561,8731,7517,0.8609552170427214,0.5633492469787598,5.172524929046631
s2,167,baseline_3sigma,87764,77985,70280,60441,0.8600028457598179,8823,7570,0.8579848124220787,8661,7463,0.8616787899780626,0.571540892124176,5.221062183380127
s2,168,baseline_3sigma,88077,78114,70360,60400,0.8584422967595224,8823,7589,0.8601382749631644,8894,7607,0.8552957049696425,0.5648065209388733,5.362229347229004
s2,169,baseline_3sigma,87858,77993,70231,60340,0.8591647563041962,8790,7600,0.8646188850967008,8837,7634,0.8638678284485685,0.5558422207832336,5.281450271606445
s2,170,baseline_3sigma,87778,77957,70249,60418,0.8600549474013865,8819,7558,0.857013266810296,8710,7501,0.8611940298507462,0.5699280500411987,5.386562347412109
s2,171,baseline_3sigma,87978,78149,70450,60480,0.8584811923349893,8846,7652,0.8650237395432964,8682,7457,0.8589034784611841,0.5530751943588257,5.234523296356201
s2,172,baseline_3sigma,87842,77991,70284,60346,0.8586022423311138,8680,7464,0.8599078341013825,8878,7663,0.8631448524442442,0.5595641136169434,5.2934651374816895
s2,173,baseline_3sigma,87978,77938,70255,60244,0.857504803928546,8763,7597,0.8669405454752939,8960,7671,0.8561383928571429,0.5626795291900635,5.301158905029297
s2,174,baseline_3sigma,88418,78346,70762,60732,0.8582572567197083,8861,7587,0.8562239024940752,8795,7553,0.858783399658897,0.5664572715759277,5.303596496582031
s2,175,baseline_3sigma,88750,78730,70945,60912,0.8585805905983508,8861,7605,0.8582552759282248,8944,7726,0.863819320214669,0.5614579916000366,5.334715366363525
s2,176,baseline_3sigma,88203,78270,70679,60748,0.8594915038413107,8736,7473,0.8554258241758241,8788,7572,0.8616294947655895,0.5651183128356934,5.3001909255981445
s2,177,baseline_3sigma,88174,78353,70626,60823,0.8611984255090194,8744,7478,0.8552150045745655,8804,7583,0.8613130395274875,0.573616623878479,5.231090545654297
s2,178,baseline_3sigma,87604,77707,70098,60170,0.8583697109760621,8742,7530,0.8613589567604667,8764,7561,0.8627339114559562,0.5513702630996704,5.304865837097168
s2,179,baseline_3sigma,87934,78125,70375,60475,0.8593250444049734,8869,7652,0.8627804713045439,8690,7457,0.8581127733026467,0.553084671497345,5.386279582977295
s2,180,baseline_3sigma,88333,78394,70455,60643,0.8607338017174083,8835,7567,0.856479909451047,9043,7755,0.8575693906889307,0.5580137968063354,5.322841644287109
